customer_id,days_since_last_purchase,purchase_frequency,total_spend,avg_order_value,number_of_sessions,cart_abandonment,returns,discount_usage,churned,churn_probability,risk_segment
C106716,43,1,60134.26000000001,60134.26000000001,3.0,0.0,0.0,0.0,0,0.6783520319247799,High Risk
C111160,27,1,59981.031,59981.031,4.0,3.0,1.0,1.0,0,0.6299713143790533,High Risk
C107321,599,1,59784.01299999999,59784.01299999999,9.0,3.0,0.0,1.0,1,0.6980677799826991,High Risk
C100464,237,1,59767.093499999995,59767.093499999995,6.0,1.0,0.0,1.0,1,0.7024062507044339,High Risk
C111601,459,1,59749.56,59749.56,10.0,2.0,0.0,0.0,1,0.6523731926519183,High Risk
C103384,421,1,59624.812000000005,59624.812000000005,5.0,2.0,0.0,1.0,1,0.6754713000470494,High Risk
C110765,150,1,59383.92049999999,59383.92049999999,8.0,1.0,1.0,1.0,1,0.7522887468886624,High Risk
C109626,119,1,59254.52099999999,59254.52099999999,14.0,8.0,0.0,1.0,1,0.7459169429032342,High Risk
C100828,468,1,59194.44900000001,59194.44900000001,11.0,4.0,0.0,1.0,1,0.695967543274414,High Risk
C102799,45,1,59139.21,59139.21,5.0,1.0,0.0,1.0,0,0.6845181475210257,High Risk
C109066,357,1,59002.26400000001,59002.26400000001,12.0,1.0,0.0,1.0,1,0.7211679271929846,High Risk
C111745,1,1,58892.69,58892.69,7.0,2.0,0.0,0.0,0,0.6281417362790441,High Risk
C113329,88,1,58799.58,58799.58,7.0,3.0,0.0,0.0,0,0.6288565223173137,High Risk
C106928,117,1,58743.3545,58743.3545,7.0,3.0,0.0,1.0,1,0.6961302492379926,High Risk
C100506,752,1,58581.619999999995,58581.619999999995,8.0,1.0,0.0,0.0,1,0.6365880735974104,High Risk
C104553,59,1,58552.06,58552.06,7.0,2.0,0.0,0.0,0,0.6259768438624697,High Risk
C113544,156,2,58545.077,29272.5385,6.0,0.0,0.0,1.0,1,0.6002998193464166,High Risk
C107155,144,2,58425.553499999995,29212.776749999997,11.0,3.0,0.0,1.0,1,0.6035276964611043,High Risk
C106760,74,1,58404.93000000001,58404.93000000001,12.0,2.0,0.0,0.0,0,0.6120041548526963,High Risk
C104022,145,1,58383.008,58383.008,11.0,2.0,0.0,1.0,1,0.7055693855839468,High Risk
C104933,280,2,58368.0025,29184.00125,10.0,1.0,0.0,1.0,1,0.6148123272549283,High Risk
C102698,89,2,58236.53,29118.265,7.0,2.0,0.0,0.0,0,0.6010826345032501,High Risk
C105251,219,2,58215.7895,29107.89475,9.0,1.0,0.0,1.0,1,0.609299158185202,High Risk
C106604,319,2,58168.556,29084.278,10.0,0.0,0.0,0.5,1,0.6034015446078224,High Risk
C100782,523,2,57871.288,28935.644,10.0,5.0,1.0,0.5,1,0.6002556397707424,High Risk
C104006,146,1,57866.231999999996,57866.231999999996,8.0,2.0,0.0,1.0,1,0.6985230915110634,High Risk
C113483,459,2,57818.27,28909.135000000002,4.0,1.0,0.0,0.0,1,0.6039598481747345,High Risk
C102319,193,2,57801.7955,28900.897749999996,11.0,3.0,0.0,1.0,1,0.601215947494519,High Risk
C100203,293,2,57673.353,28836.6765,7.0,1.0,2.0,1.0,1,0.6121599219109367,High Risk
C101900,145,1,57592.04749999999,57592.04749999999,11.0,3.0,0.0,1.0,1,0.7120694416911612,High Risk
C105471,604,1,57586.67,57586.67,14.0,4.0,0.0,0.0,1,0.6670080412991374,High Risk
C111573,45,2,57548.729999999996,28774.364999999998,8.0,2.0,0.0,0.0,0,0.6052448127451612,High Risk
C102471,164,1,56957.9245,56957.9245,9.0,3.0,0.0,1.0,1,0.7043849265587642,High Risk
C102268,291,2,56946.738000000005,28473.369000000002,9.0,1.0,1.0,1.0,1,0.6108812970848198,High Risk
C107333,402,2,56936.95,28468.475,10.0,6.0,0.0,0.0,1,0.617323372588413,High Risk
C105613,69,1,56519.167,56519.167,7.0,1.0,1.0,1.0,0,0.7534088232739399,High Risk
C114094,109,1,56377.422999999995,56377.422999999995,4.0,1.0,1.0,1.0,1,0.7327409866520782,High Risk
C102451,130,2,56359.0015,28179.50075,13.0,5.0,2.0,0.5,1,0.6102779982783655,High Risk
C110547,244,2,56330.88,28165.44,7.0,1.0,0.0,0.0,1,0.601929259295301,High Risk
C102116,342,1,56315.770000000004,56315.770000000004,10.0,2.0,1.0,0.0,1,0.6777510705269038,High Risk
C108260,16,2,56073.218,28036.608999999997,11.0,5.0,0.0,0.5,0,0.6050787894830116,High Risk
C114750,227,2,55961.597,27980.798499999997,9.0,1.0,1.0,1.0,1,0.6106608146913688,High Risk
C108145,34,1,55862.53,55862.53,4.0,0.0,1.0,0.0,0,0.6560685622603164,High Risk
C101017,39,1,55832.5,55832.5,7.0,2.0,0.0,0.0,0,0.6541947307568096,High Risk
C100994,750,1,55831.43,55831.43,8.0,2.0,2.0,0.0,1,0.7774810125102992,High Risk
C100547,143,1,55812.47,55812.47,4.0,2.0,0.0,0.0,1,0.6915431957015882,High Risk
C113899,163,1,55794.6,55794.6,5.0,1.0,1.0,0.0,1,0.7076184096545726,High Risk
C110623,454,1,55760.19,55760.19,7.0,5.0,1.0,0.0,1,0.6801013673630605,High Risk
C106448,240,2,55737.25,27868.625,6.0,3.0,2.0,0.0,1,0.6076082127377934,High Risk
C104721,179,1,55719.514500000005,55719.514500000005,5.0,0.0,1.0,1.0,1,0.754809258632849,High Risk
C112661,375,1,55716.48,55716.48,9.0,4.0,1.0,0.0,1,0.7015707999274367,High Risk
C114944,440,1,55630.06,55630.06,11.0,2.0,0.0,0.0,1,0.6456021921122646,High Risk
C102522,369,2,55532.034,27766.017,10.0,1.0,0.0,1.0,1,0.6132370270393284,High Risk
C114503,167,1,55448.130000000005,55448.130000000005,9.0,2.0,0.0,0.0,1,0.6765047292347116,High Risk
C101184,17,1,55307.6045,55307.6045,7.0,3.0,0.0,1.0,0,0.6882624854828407,High Risk
C114095,869,1,54852.1735,54852.1735,8.0,6.0,2.0,1.0,1,0.8024324698275297,High Risk
C108205,254,1,54805.53,54805.53,10.0,3.0,0.0,0.0,1,0.6609446750221675,High Risk
C111893,265,2,54586.238,27293.119,11.0,1.0,0.0,1.0,1,0.6243397705042018,High Risk
C102624,88,1,54473.328,54473.328,6.0,1.0,0.0,1.0,0,0.6669613288588646,High Risk
C104018,56,1,54444.85,54444.85,10.0,5.0,0.0,0.0,0,0.6255254821966595,High Risk
C106754,84,1,54436.78800000001,54436.78800000001,6.0,3.0,1.0,1.0,0,0.6980715877837608,High Risk
C106065,109,1,54280.254499999995,54280.254499999995,3.0,1.0,0.0,1.0,1,0.6858321252019947,High Risk
C109788,85,1,54162.23,54162.23,11.0,1.0,0.0,0.0,0,0.6144583386862865,High Risk
C101154,41,1,54137.086500000005,54137.086500000005,9.0,1.0,0.0,1.0,0,0.6762299418127268,High Risk
C107022,22,1,54061.57,54061.57,14.0,4.0,0.0,0.0,0,0.647802352376219,High Risk
C113636,135,2,54044.612499999996,27022.306249999998,10.0,5.0,0.0,0.5,1,0.6088703263609873,High Risk
C104266,115,1,53994.869999999995,53994.869999999995,6.0,2.0,0.0,0.0,1,0.6676521804730935,High Risk
C105435,387,1,53989.992000000006,53989.992000000006,11.0,0.0,0.0,1.0,1,0.7080846305382105,High Risk
C113495,143,2,53934.3155,26967.15775,8.0,5.0,0.0,0.5,1,0.6079711852537456,High Risk
C107692,371,1,53934.11,53934.11,7.0,0.0,0.0,0.0,1,0.6657160191600999,High Risk
C100537,161,2,53894.078,26947.039,14.0,5.0,0.0,0.5,1,0.6096506273583766,High Risk
C103252,253,2,53782.630000000005,26891.315,10.0,4.0,0.0,0.0,1,0.603530693008704,High Risk
C114300,106,2,53710.990000000005,26855.495000000003,9.0,4.0,1.0,0.0,1,0.6031188381820616,High Risk
C104536,95,2,53575.679000000004,26787.839500000002,11.0,3.0,1.0,1.0,1,0.6081352017474595,High Risk
C108604,4,1,53501.244,53501.244,15.0,3.0,0.0,1.0,0,0.6550351412560861,High Risk
C110520,197,1,53461.8,53461.8,10.0,3.0,1.0,1.0,1,0.7100923011964977,High Risk
C101290,67,1,53284.365000000005,53284.365000000005,8.0,4.0,0.0,1.0,0,0.6456324209865164,High Risk
C110660,482,1,53243.5,53243.5,14.0,4.0,0.0,0.0,1,0.6850012776871615,High Risk
C101574,111,2,53118.5905,26559.295250000003,10.0,2.0,2.0,1.0,1,0.6371408526435496,High Risk
C101319,27,1,53105.76000000001,53105.76000000001,8.0,2.0,0.0,1.0,0,0.6576917042259397,High Risk
C114862,4,1,53071.979999999996,53071.979999999996,7.0,1.0,0.0,0.0,0,0.659705093907035,High Risk
C104650,209,1,53004.15,53004.15,7.0,2.0,1.0,0.0,1,0.6947242039918027,High Risk
C102982,154,1,53000.979999999996,53000.979999999996,10.0,4.0,0.0,0.0,1,0.652265341390307,High Risk
C110415,18,1,52944.42,52944.42,5.0,2.0,0.0,0.0,0,0.6827749505261653,High Risk
C106037,77,2,52869.15,26434.575,10.0,5.0,0.0,0.0,0,0.6022445565457998,High Risk
C105347,9,1,52819.41650000001,52819.41650000001,12.0,2.0,0.0,1.0,0,0.7082348748152757,High Risk
C111559,354,2,52804.5815,26402.29075,12.0,3.0,2.0,1.0,1,0.6289851003177638,High Risk
C101682,139,1,52721.694,52721.694,9.0,1.0,0.0,1.0,1,0.6998693212394703,High Risk
C103257,333,1,52627.671,52627.671,7.0,4.0,0.0,1.0,1,0.6700304079834271,High Risk
C108132,193,2,52562.31,26281.155,14.0,5.0,0.0,0.0,1,0.6113489559475329,High Risk
C106416,269,1,52530.36,52530.36,6.0,1.0,1.0,0.0,1,0.6980423242117783,High Risk
C114560,9,1,52471.64749999999,52471.64749999999,11.0,4.0,1.0,1.0,0,0.6929521698489733,High Risk
C106264,198,1,52373.340000000004,52373.340000000004,13.0,3.0,2.0,0.0,1,0.7870863291136542,High Risk
C106909,46,1,52370.88,52370.88,7.0,0.0,0.0,0.0,0,0.6519419365772992,High Risk
C103688,147,1,52302.18000000001,52302.18000000001,8.0,2.0,0.0,0.0,1,0.67413530267078,High Risk
C101716,96,2,52299.0285,26149.51425,11.0,3.0,0.0,1.0,1,0.6001789614315632,High Risk
C109263,242,1,52171.54,52171.54,9.0,3.0,0.0,0.0,1,0.6746354717717385,High Risk
C103651,252,1,52076.65,52076.65,8.0,3.0,0.0,0.0,1,0.6780369035040043,High Risk
C114896,556,1,51986.91,51986.91,9.0,3.0,0.0,0.0,1,0.6740685399035914,High Risk
C108442,180,1,51903.549999999996,51903.549999999996,12.0,2.0,0.0,0.0,1,0.6603344397962881,High Risk
C114261,146,1,51880.0,51880.0,7.0,2.0,0.0,0.0,1,0.6668826464876,High Risk
C109861,222,1,51829.84,51829.84,11.0,4.0,0.0,0.0,1,0.6454262415493885,High Risk
C104922,613,2,51793.39899999999,25896.6995,14.0,5.0,0.0,0.5,1,0.6027488477624051,High Risk
C101301,301,1,51741.56800000001,51741.56800000001,7.0,0.0,0.0,1.0,1,0.7296486216670282,High Risk
C109251,164,1,51694.47,51694.47,7.0,1.0,0.0,0.0,1,0.6266871476076767,High Risk
C100433,39,1,51681.68,51681.68,8.0,1.0,0.0,0.0,0,0.6280983340430519,High Risk
C110647,473,1,51567.37,51567.37,6.0,1.0,0.0,0.0,1,0.6320623828444095,High Risk
C108714,694,2,51429.703499999996,25714.851749999998,10.0,1.0,1.0,1.0,1,0.6017982023489349,High Risk
C104250,382,1,51423.174,51423.174,8.0,4.0,0.0,1.0,1,0.699528406022154,High Risk
C109604,101,2,51337.840000000004,25668.920000000002,4.0,1.0,0.0,0.0,1,0.6000395476779294,High Risk
C114374,292,1,51310.848000000005,51310.848000000005,7.0,2.0,0.0,1.0,1,0.6952629035423662,High Risk
C101237,51,1,51289.85,51289.85,10.0,4.0,0.0,0.0,0,0.6033642265942941,High Risk
C107205,191,1,51259.32000000001,51259.32000000001,8.0,1.0,0.0,1.0,1,0.693971933273939,High Risk
C113578,441,1,51205.259999999995,51205.259999999995,7.0,2.0,0.0,0.0,1,0.6224300117162876,High Risk
C108979,311,1,51146.470499999996,51146.470499999996,10.0,5.0,0.0,1.0,1,0.7224782212756434,High Risk
C103267,551,2,51103.6035,25551.80175,7.0,2.0,2.0,1.0,1,0.6333827120269387,High Risk
C100006,211,2,51078.005000000005,25539.002500000002,10.0,3.0,2.0,1.0,1,0.6268778483613083,High Risk
C104005,641,2,51069.577999999994,25534.788999999997,7.0,2.0,2.0,1.0,1,0.6333827120269387,High Risk
C106016,891,1,51010.096000000005,51010.096000000005,5.0,2.0,0.0,1.0,1,0.6848746004182208,High Risk
C101430,432,1,50976.495,50976.495,9.0,5.0,0.0,1.0,1,0.7173991762238837,High Risk
C104010,331,1,50906.100000000006,50906.100000000006,6.0,2.0,0.0,0.0,1,0.6241706033662286,High Risk
C111182,5,1,50859.66,50859.66,8.0,2.0,0.0,0.0,0,0.622810153997811,High Risk
C111179,26,1,50753.56,50753.56,6.0,1.0,0.0,0.0,0,0.6215181932793584,High Risk
C101886,379,1,50652.090000000004,50652.090000000004,7.0,1.0,0.0,1.0,1,0.7008187349417919,High Risk
C114401,67,1,50600.347,50600.347,8.0,1.0,0.0,1.0,0,0.692545140246454,High Risk
C113921,198,1,50596.39,50596.39,5.0,2.0,0.0,0.0,1,0.648444233451975,High Risk
C111691,946,1,50591.15,50591.15,5.0,2.0,1.0,0.0,1,0.6734958223086425,High Risk
C111444,467,1,50567.67,50567.67,10.0,2.0,1.0,1.0,1,0.7319766441106798,High Risk
C112056,452,1,50519.512,50519.512,5.0,1.0,1.0,1.0,1,0.740198045820743,High Risk
C114391,122,1,50340.48,50340.48,9.0,2.0,0.0,0.0,1,0.6262581966066401,High Risk
C111540,93,1,50231.430499999995,50231.430499999995,8.0,1.0,0.0,1.0,1,0.7091348878903819,High Risk
C112183,545,1,50224.259999999995,50224.259999999995,9.0,1.0,0.0,0.0,1,0.6385046151961825,High Risk
C104797,458,1,50175.143,50175.143,11.0,3.0,0.0,1.0,1,0.7049422253988655,High Risk
C109840,565,1,50100.270000000004,50100.270000000004,4.0,2.0,0.0,0.0,1,0.6612386481096618,High Risk
C108669,519,1,49834.28999999999,49834.28999999999,10.0,4.0,1.0,0.0,1,0.6680707995120874,High Risk
C113541,900,1,49785.417,49785.417,7.0,3.0,0.0,1.0,1,0.6977504483048489,High Risk
C106547,319,1,49554.432,49554.432,11.0,3.0,0.0,1.0,1,0.7038401076731096,High Risk
C112919,71,1,49542.46400000001,49542.46400000001,8.0,2.0,0.0,1.0,0,0.6919542956686137,High Risk
C109922,20,1,49461.322499999995,49461.322499999995,9.0,4.0,0.0,1.0,0,0.6867448486357891,High Risk
C106727,55,1,48957.246,48957.246,10.0,3.0,0.0,1.0,0,0.6809532963655992,High Risk
