customer_id,days_since_last_purchase,purchase_frequency,total_spend,avg_order_value,number_of_sessions,cart_abandonment,returns,discount_usage,churned,churn_probability,risk_segment
C107916,4,1,28057.581000000002,28057.581000000002,6.0,1.0,0.0,1.0,0,0.6439018497866921,High Risk
C112540,85,1,12681.67,12681.67,4.0,0.0,0.0,0.0,0,0.6438862137875644,High Risk
C100102,367,1,5514.32,5514.32,11.0,4.0,0.0,0.0,1,0.6438817993957804,High Risk
C111632,16,1,2423.6875,2423.6875,14.0,3.0,0.0,1.0,0,0.6438223362997999,High Risk
C104290,533,1,2452.77,2452.77,3.0,2.0,0.0,0.0,1,0.6437772918157191,High Risk
C108530,51,1,44771.130000000005,44771.130000000005,9.0,2.0,0.0,0.0,0,0.6437295422963278,High Risk
C114728,22,1,42746.04,42746.04,9.0,2.0,0.0,0.0,0,0.6437140143973491,High Risk
C114447,98,1,28045.39,28045.39,5.0,4.0,0.0,0.0,1,0.643637251088948,High Risk
C103382,26,1,1937.0,1937.0,6.0,2.0,0.0,0.0,0,0.6435408274323141,High Risk
C102108,22,1,8134.42,8134.42,10.0,5.0,0.0,0.0,0,0.6434741624553615,High Risk
C110797,606,1,16125.95,16125.95,12.0,6.0,0.0,0.0,1,0.643352654237045,High Risk
C111071,97,1,43741.79,43741.79,7.0,1.0,0.0,0.0,1,0.6432456233663131,High Risk
C112368,287,2,4543.42,2271.71,9.0,3.0,0.0,0.5,1,0.6432159584527379,High Risk
C111508,285,1,28724.239999999998,28724.239999999998,8.0,4.0,0.0,0.0,1,0.6430022915145289,High Risk
C102874,367,2,25717.4965,12858.74825,15.0,6.0,0.0,0.5,1,0.6429719898916361,High Risk
C114105,321,1,39673.58,39673.58,8.0,2.0,1.0,0.0,1,0.6428660618427253,High Risk
C105655,210,1,15512.14,15512.14,9.0,6.0,0.0,0.0,1,0.6427561433182339,High Risk
C108209,335,1,44032.369999999995,44032.369999999995,6.0,1.0,0.0,0.0,1,0.6427435680541588,High Risk
C111260,424,1,40914.41,40914.41,12.0,4.0,0.0,0.0,1,0.642715942586769,High Risk
C109937,372,1,6422.28,6422.28,13.0,4.0,0.0,0.0,1,0.6426727185589711,High Risk
C101212,264,1,33510.94,33510.94,8.0,1.0,0.0,0.0,1,0.6426244358060492,High Risk
C102804,61,1,87018.77,87018.77,8.0,4.0,1.0,0.0,0,0.6426173764512028,High Risk
C108316,50,1,43796.13,43796.13,12.0,3.0,0.0,0.0,0,0.6426134385489313,High Risk
C108202,125,1,39445.44,39445.44,6.0,3.0,0.0,0.0,1,0.6425605656001748,High Risk
C111318,42,1,34845.97,34845.97,5.0,2.0,0.0,0.0,0,0.6425027398021345,High Risk
C103307,294,1,34726.21,34726.21,8.0,3.0,0.0,0.0,1,0.6424244476712014,High Risk
C106119,137,2,124067.80000000002,62033.90000000001,11.0,6.0,0.0,0.5,1,0.6423630747812895,High Risk
C101567,541,1,34752.05,34752.05,6.0,2.0,0.0,0.0,1,0.6423334887988774,High Risk
C100860,188,1,13738.43,13738.43,3.0,2.0,0.0,0.0,1,0.6422675434911931,High Risk
C103491,205,1,4519.69,4519.69,9.0,2.0,0.0,0.0,1,0.6422370907803351,High Risk
C106263,239,1,36199.6,36199.6,5.0,3.0,0.0,0.0,1,0.6421913658566477,High Risk
C101271,711,1,29266.7,29266.7,7.0,3.0,0.0,0.0,1,0.6421816184567841,High Risk
C107991,310,2,100049.1545,50024.57725,13.0,4.0,0.0,0.5,1,0.642012647457205,High Risk
C105078,180,1,37092.34,37092.34,8.0,4.0,0.0,0.0,1,0.6420064287547815,High Risk
C107353,102,1,37562.86,37562.86,5.0,1.0,0.0,0.0,1,0.6419303431391892,High Risk
C112826,97,1,38213.75,38213.75,6.0,2.0,0.0,0.0,1,0.6419198513919221,High Risk
C110463,559,2,25862.771,12931.3855,14.0,6.0,0.0,0.5,1,0.6417895338042362,High Risk
C101229,25,1,6719.32,6719.32,10.0,2.0,0.0,0.0,0,0.6417794598832901,High Risk
C101605,118,1,16331.630000000001,16331.630000000001,12.0,5.0,0.0,0.0,1,0.64165786787212,High Risk
C101699,3,1,2892.46,2892.46,8.0,4.0,0.0,0.0,0,0.6416552956874376,High Risk
C113931,49,1,33574.64,33574.64,4.0,0.0,0.0,0.0,0,0.6416266720184524,High Risk
C113784,763,1,4402.43,4402.43,10.0,5.0,0.0,0.0,1,0.6416004614171956,High Risk
C107713,74,1,4761.66,4761.66,8.0,3.0,0.0,0.0,0,0.6415949485329838,High Risk
C106410,506,1,5770.09,5770.09,11.0,4.0,0.0,0.0,1,0.6414979724496022,High Risk
C111713,59,1,3138.11,3138.11,12.0,3.0,0.0,0.0,0,0.6413899190481708,High Risk
C114591,259,1,32879.12,32879.12,4.0,1.0,0.0,0.0,1,0.6413166170385659,High Risk
C107019,22,1,28075.75,28075.75,11.0,2.0,1.0,0.0,0,0.6413007809010773,High Risk
C102632,53,1,16541.23,16541.23,4.0,1.0,0.0,0.0,0,0.6412462677551177,High Risk
C108820,284,1,35926.53,35926.53,7.0,0.0,0.0,0.0,1,0.6409871135782166,High Risk
C103648,490,1,33857.729999999996,33857.729999999996,9.0,4.0,0.0,0.0,1,0.6409742019252858,High Risk
C114941,8,1,16140.01,16140.01,10.0,5.0,0.0,0.0,0,0.6409249323441171,High Risk
C111056,113,1,9711.1,9711.1,12.0,6.0,0.0,0.0,1,0.6408709891217336,High Risk
C109826,29,1,21227.96,21227.96,5.0,2.0,0.0,0.0,0,0.6408664688550806,High Risk
C108670,577,1,36442.96,36442.96,8.0,4.0,0.0,0.0,1,0.6408574373100531,High Risk
C112738,327,2,10039.27,5019.635,15.0,5.0,0.0,0.0,1,0.6408073083658564,High Risk
C109247,1029,1,4933.0,4933.0,13.0,3.0,0.0,0.0,1,0.6407213715638624,High Risk
C100149,241,2,13379.536,6689.768,18.0,7.0,1.0,0.5,1,0.640668900566348,High Risk
C109987,491,1,42798.92,42798.92,3.0,1.0,0.0,0.0,1,0.6406640881216892,High Risk
C113379,178,1,33664.04,33664.04,10.0,3.0,0.0,0.0,1,0.6405951969831627,High Risk
C112323,102,1,2072.08,2072.08,11.0,2.0,0.0,0.0,1,0.6405343030193543,High Risk
C100071,339,1,2189.65,2189.65,4.0,2.0,0.0,0.0,1,0.6405204648376429,High Risk
C113449,46,1,19462.69,19462.69,4.0,2.0,0.0,0.0,0,0.6405073162608708,High Risk
C114899,619,2,93003.401,46501.7005,7.0,2.0,1.0,0.5,1,0.640378651046278,High Risk
C112312,-1,1,623.4665,623.4665,7.0,0.0,0.0,1.0,0,0.6403470621570929,High Risk
C114819,0,1,3692.44,3692.44,11.0,2.0,0.0,0.0,0,0.6403104083855617,High Risk
C111326,125,1,36209.57,36209.57,13.0,2.0,0.0,0.0,1,0.6402738748746305,High Risk
C110054,239,1,37044.4,37044.4,9.0,2.0,0.0,0.0,1,0.6402101494053573,High Risk
C114820,694,1,32237.61,32237.61,11.0,2.0,0.0,0.0,1,0.6400836508717623,High Risk
C109132,73,1,5832.19,5832.19,7.0,2.0,0.0,0.0,0,0.6399247009327806,High Risk
C100140,670,2,1955.913,977.9565,9.0,6.0,0.0,0.5,1,0.6398795353796644,High Risk
C101584,185,1,40808.259999999995,40808.259999999995,7.0,1.0,1.0,0.0,1,0.6398784696583324,High Risk
C114752,68,1,44167.53,44167.53,7.0,3.0,0.0,0.0,0,0.639791526824872,High Risk
C107462,74,1,20187.33,20187.33,4.0,2.0,1.0,0.0,0,0.639770029921416,High Risk
C108812,25,1,31660.95,31660.95,11.0,3.0,0.0,0.0,0,0.6396988822205576,High Risk
C108554,611,1,34633.13,34633.13,10.0,6.0,1.0,0.0,1,0.6396348813218892,High Risk
C113316,266,1,36080.33,36080.33,8.0,3.0,0.0,0.0,1,0.6395764075295951,High Risk
C101758,336,2,144192.72,72096.36,10.0,5.0,0.0,0.0,1,0.6395175308070049,High Risk
C107561,13,1,4238.976,4238.976,18.0,5.0,0.0,1.0,0,0.639358433488217,High Risk
C106316,19,1,15531.69,15531.69,4.0,1.0,0.0,0.0,0,0.6392856720052867,High Risk
C111936,27,1,2350.43,2350.43,10.0,2.0,0.0,0.0,0,0.6392250215984917,High Risk
C107712,274,1,42996.29,42996.29,12.0,2.0,0.0,0.0,1,0.6391828416908107,High Risk
C111536,119,2,7073.88,3536.94,5.0,1.0,0.0,0.0,1,0.6391077440782759,High Risk
C110753,404,2,4302.93,2151.465,7.0,3.0,0.0,0.0,1,0.639038521784624,High Risk
C100377,8,1,8002.75,8002.75,8.0,4.0,0.0,0.0,0,0.6388957903056771,High Risk
C104366,135,1,34465.369999999995,34465.369999999995,7.0,2.0,0.0,0.0,1,0.6388433027913178,High Risk
C102839,235,1,34776.08,34776.08,7.0,2.0,0.0,0.0,1,0.6388433027913178,High Risk
C102993,609,1,37586.6,37586.6,7.0,2.0,0.0,0.0,1,0.6388016792271842,High Risk
C104314,227,1,47546.54,47546.54,8.0,2.0,0.0,0.0,1,0.6387948682374551,High Risk
C106499,77,1,15598.91,15598.91,12.0,6.0,0.0,0.0,0,0.6387743265121067,High Risk
C109238,247,1,44174.72,44174.72,7.0,1.0,0.0,0.0,1,0.6387365475079583,High Risk
C113294,19,1,33458.24,33458.24,7.0,2.0,0.0,0.0,0,0.6387086178167977,High Risk
C106892,42,1,5840.51,5840.51,14.0,5.0,1.0,0.0,0,0.6385974879739524,High Risk
C112183,545,1,50224.259999999995,50224.259999999995,9.0,1.0,0.0,0.0,1,0.6385046151961825,High Risk
C106386,343,2,69296.182,34648.091,11.0,2.0,2.0,1.0,1,0.6383094575305424,High Risk
C105249,300,1,1454.4,1454.4,3.0,0.0,0.0,0.0,1,0.6383094243734984,High Risk
C102075,227,1,30477.739999999998,30477.739999999998,4.0,0.0,0.0,0.0,1,0.638079447700287,High Risk
C102743,140,1,1979.45,1979.45,7.0,1.0,0.0,0.0,1,0.6380730953424927,High Risk
C109587,671,2,62260.94,31130.47,19.0,5.0,0.0,0.0,1,0.637992618066891,High Risk
C103550,462,1,36056.84,36056.84,8.0,2.0,0.0,0.0,1,0.6379305286186174,High Risk
C112996,26,1,41500.7,41500.7,8.0,2.0,1.0,0.0,0,0.6379169307044479,High Risk
C103195,612,1,35374.27,35374.27,6.0,2.0,0.0,0.0,1,0.6378003726735642,High Risk
C105577,427,1,40697.84,40697.84,9.0,2.0,0.0,0.0,1,0.6377925899697854,High Risk
C111008,277,2,9580.710000000001,4790.3550000000005,14.0,2.0,0.0,0.0,1,0.6377592272629261,High Risk
C112555,50,2,21743.65,10871.825,18.0,8.0,1.0,0.0,0,0.6377300445366426,High Risk
C108807,117,1,31137.52,31137.52,8.0,2.0,1.0,0.0,1,0.637639751263126,High Risk
C100885,18,1,33400.26,33400.26,7.0,1.0,0.0,0.0,0,0.6376207339438248,High Risk
C105224,4,1,2512.24,2512.24,3.0,0.0,0.0,0.0,0,0.637526258950678,High Risk
C108174,3,1,11769.832000000002,11769.832000000002,4.0,1.0,0.0,1.0,0,0.6374688645576287,High Risk
C111198,507,1,43468.24800000001,43468.24800000001,6.0,4.0,0.0,1.0,1,0.6373051340964572,High Risk
C107225,54,1,37476.59,37476.59,9.0,2.0,0.0,0.0,0,0.6372270220339687,High Risk
C114606,24,1,9528.11,9528.11,12.0,4.0,0.0,0.0,0,0.6372036205817444,High Risk
C101574,111,2,53118.5905,26559.295250000003,10.0,2.0,2.0,1.0,1,0.6371408526435496,High Risk
C113777,9,1,35541.34,35541.34,8.0,2.0,0.0,0.0,0,0.636974889170467,High Risk
C110971,551,1,41459.340000000004,41459.340000000004,10.0,1.0,0.0,0.0,1,0.6369532072495684,High Risk
C109590,65,1,10688.1,10688.1,9.0,3.0,0.0,0.0,0,0.6369425793056356,High Risk
C105698,241,1,31148.39,31148.39,5.0,3.0,0.0,0.0,1,0.6368878172687098,High Risk
C101685,44,1,36881.56,36881.56,9.0,3.0,0.0,0.0,0,0.6368560283163349,High Risk
C107640,101,3,29348.393000000004,9782.797666666667,19.0,8.0,0.0,0.3333333333333333,1,0.636843530390615,High Risk
C109054,494,1,2633.39,2633.39,14.0,3.0,0.0,0.0,1,0.6366300788503131,High Risk
C101905,10,1,73850.036,73850.036,5.0,2.0,0.0,1.0,0,0.6365972206201886,High Risk
C100506,752,1,58581.619999999995,58581.619999999995,8.0,1.0,0.0,0.0,1,0.6365880735974104,High Risk
C110947,374,1,39246.08,39246.08,12.0,3.0,0.0,0.0,1,0.6365627548607433,High Risk
C103806,422,1,9013.33,9013.33,14.0,3.0,0.0,0.0,1,0.6365307677723884,High Risk
C106241,75,1,33538.528000000006,33538.528000000006,15.0,2.0,0.0,1.0,0,0.6364680999372813,High Risk
C106210,99,1,34065.79,34065.79,13.0,4.0,0.0,0.0,1,0.636466341860764,High Risk
C100998,49,1,4522.66,4522.66,10.0,1.0,0.0,0.0,0,0.6363299386148377,High Risk
C106901,48,1,5815.21,5815.21,4.0,0.0,0.0,0.0,0,0.6362454510179574,High Risk
C108722,137,1,2239.51,2239.51,12.0,2.0,0.0,0.0,1,0.6361770314567523,High Risk
C102878,216,1,34451.509999999995,34451.509999999995,8.0,1.0,0.0,0.0,1,0.6361760993638054,High Risk
C105682,62,1,34297.03,34297.03,8.0,1.0,0.0,0.0,0,0.6361760993638054,High Risk
C101277,85,1,38562.31,38562.31,6.0,1.0,0.0,0.0,0,0.6359412074145676,High Risk
C100533,89,1,45950.94,45950.94,6.0,1.0,0.0,0.0,0,0.6359305475657444,High Risk
C110531,257,1,43206.63,43206.63,4.0,1.0,0.0,0.0,1,0.6358643608848419,High Risk
C108475,8,1,9222.1,9222.1,12.0,4.0,0.0,0.0,0,0.6358052886428852,High Risk
C106003,55,1,34684.469999999994,34684.469999999994,8.0,4.0,0.0,0.0,0,0.6354719090275941,High Risk
C113612,272,2,44627.39,22313.695,16.0,5.0,2.0,0.5,1,0.6354653069508689,High Risk
C100224,96,1,10727.99,10727.99,10.0,3.0,0.0,0.0,1,0.6354089932958809,High Risk
C106143,12,1,37818.62,37818.62,8.0,1.0,0.0,0.0,0,0.6352678962422015,High Risk
C105474,370,1,61774.38,61774.38,12.0,1.0,0.0,0.0,1,0.6351431449382343,High Risk
C104987,188,1,36944.17,36944.17,3.0,0.0,0.0,0.0,1,0.6351242009101244,High Risk
C113223,211,2,2579.2195,1289.60975,4.0,0.0,0.0,1.0,1,0.6350799110834398,High Risk
C111412,8,1,36074.05,36074.05,7.0,3.0,0.0,0.0,0,0.634948303465871,High Risk
C103938,-1,1,42850.6,42850.6,9.0,4.0,0.0,0.0,0,0.6346653921438168,High Risk
C110925,-1,1,14240.93,14240.93,7.0,4.0,0.0,0.0,0,0.6345479791013706,High Risk
C114832,37,1,29785.33,29785.33,4.0,0.0,0.0,0.0,0,0.6345476669177856,High Risk
C103284,21,1,20821.02,20821.02,10.0,5.0,0.0,0.0,0,0.6345325719955552,High Risk
C110207,97,1,46380.270000000004,46380.270000000004,7.0,3.0,0.0,0.0,1,0.6345294763914666,High Risk
C111546,159,1,45527.42,45527.42,10.0,3.0,0.0,0.0,1,0.6345151930018367,High Risk
C105127,-1,1,7599.43,7599.43,10.0,4.0,0.0,0.0,0,0.634504314670924,High Risk
C113058,12,1,63924.873,63924.873,4.0,0.0,1.0,1.0,0,0.6344083528274119,High Risk
C114824,807,1,35736.19,35736.19,9.0,3.0,0.0,0.0,1,0.6343814083837667,High Risk
C104762,65,1,10801.94,10801.94,7.0,2.0,0.0,0.0,0,0.634353639442312,High Risk
C104049,87,1,31725.579999999998,31725.579999999998,9.0,4.0,0.0,0.0,0,0.6343017092005447,High Risk
C110565,419,2,1661.1909999999998,830.5954999999999,7.0,3.0,0.0,1.0,1,0.6342981214207907,High Risk
C112240,268,1,34426.41,34426.41,6.0,1.0,0.0,0.0,1,0.6342726350327917,High Risk
C111014,432,1,31149.120000000003,31149.120000000003,8.0,2.0,0.0,0.0,1,0.6339969035444539,High Risk
C110656,468,1,3272.9,3272.9,12.0,6.0,0.0,0.0,1,0.6339818114972575,High Risk
C104800,149,1,47934.38,47934.38,7.0,3.0,0.0,0.0,1,0.6339418308523611,High Risk
C102812,23,1,4519.09,4519.09,10.0,1.0,0.0,0.0,0,0.6338986111585964,High Risk
C112075,8,1,37675.99,37675.99,7.0,1.0,0.0,0.0,0,0.633866487223342,High Risk
C103029,26,1,48056.73,48056.73,6.0,3.0,1.0,0.0,0,0.6338367088286209,High Risk
C107021,426,1,14657.13,14657.13,4.0,1.0,0.0,0.0,1,0.6338328510412553,High Risk
C100699,255,1,36807.66,36807.66,3.0,0.0,0.0,0.0,1,0.6338219792636448,High Risk
C100209,132,1,10606.901999999998,10606.901999999998,13.0,7.0,1.0,1.0,1,0.633694550843067,High Risk
C101047,18,1,33973.922,33973.922,3.0,0.0,0.0,1.0,0,0.6336628981381124,High Risk
C104160,136,1,38826.66,38826.66,10.0,3.0,0.0,0.0,1,0.6336166100315714,High Risk
C106734,274,1,43990.01,43990.01,12.0,6.0,0.0,0.0,1,0.6334933590909135,High Risk
C104005,641,2,51069.577999999994,25534.788999999997,7.0,2.0,2.0,1.0,1,0.6333827120269387,High Risk
C103267,551,2,51103.6035,25551.80175,7.0,2.0,2.0,1.0,1,0.6333827120269387,High Risk
C109767,28,1,47663.32,47663.32,7.0,3.0,1.0,0.0,0,0.6333507296129847,High Risk
C103614,270,1,8232.99,8232.99,6.0,4.0,0.0,0.0,1,0.6331459088644378,High Risk
C110782,89,1,46469.64,46469.64,8.0,3.0,0.0,0.0,0,0.6331148858691968,High Risk
C109092,3,1,21121.13,21121.13,14.0,4.0,0.0,0.0,0,0.6329043436009614,High Risk
C102350,836,1,39680.119999999995,39680.119999999995,7.0,1.0,1.0,0.0,1,0.632799515652218,High Risk
C108363,63,1,33756.0,33756.0,6.0,1.0,0.0,0.0,0,0.632719773273695,High Risk
C113605,166,1,36075.18,36075.18,8.0,4.0,0.0,0.0,1,0.6326238688859877,High Risk
C112657,0,1,10578.89,10578.89,8.0,2.0,0.0,0.0,0,0.6323681751524126,High Risk
C102805,316,1,33831.21,33831.21,10.0,3.0,0.0,0.0,1,0.6323136321142794,High Risk
C101103,404,1,32940.54,32940.54,7.0,4.0,0.0,0.0,1,0.632229787617743,High Risk
C110647,473,1,51567.37,51567.37,6.0,1.0,0.0,0.0,1,0.6320623828444095,High Risk
C114497,31,1,4398.0,4398.0,11.0,4.0,0.0,0.0,0,0.6317494878813934,High Risk
C112232,67,1,64260.46,64260.46,12.0,3.0,0.0,0.0,0,0.6317427602244694,High Risk
C103684,308,2,42657.0235,21328.51175,22.0,6.0,0.0,1.0,1,0.6313418340124938,High Risk
C104638,36,1,46284.79,46284.79,6.0,2.0,0.0,0.0,0,0.6313017278734306,High Risk
C102374,-1,1,28051.67,28051.67,12.0,4.0,1.0,0.0,0,0.6312916015217828,High Risk
C110679,0,1,35059.76,35059.76,7.0,1.0,1.0,0.0,0,0.6312428460737989,High Risk
C113431,264,1,38207.5,38207.5,4.0,2.0,0.0,0.0,1,0.6312406359738437,High Risk
C103288,73,1,28107.243000000002,28107.243000000002,7.0,4.0,0.0,1.0,0,0.6311735102352449,High Risk
C105851,246,3,8553.8925,2851.2975,9.0,4.0,1.0,0.6666666666666666,1,0.631164665564741,High Risk
C114350,31,1,35834.86,35834.86,5.0,1.0,0.0,0.0,0,0.6311409580968204,High Risk
C114842,415,1,33731.02,33731.02,10.0,2.0,0.0,0.0,1,0.6311374884835907,High Risk
C111910,115,1,42598.43,42598.43,10.0,4.0,0.0,0.0,1,0.6310402069716788,High Risk
C113508,58,1,39860.35,39860.35,7.0,1.0,0.0,0.0,0,0.6305923046603337,High Risk
C105882,418,2,8815.372500000001,4407.686250000001,10.0,3.0,0.0,1.0,1,0.6305710670565733,High Risk
C101134,453,2,8784.0175,4392.00875,10.0,3.0,0.0,1.0,1,0.6305710670565733,High Risk
C110644,298,2,65388.013999999996,32694.006999999998,8.0,6.0,1.0,0.5,1,0.6304951343891407,High Risk
C107263,89,1,45421.35,45421.35,10.0,1.0,0.0,0.0,0,0.6304589832997473,High Risk
C105801,56,1,40353.7,40353.7,5.0,0.0,1.0,0.0,0,0.6302922457636283,High Risk
C111160,27,1,59981.031,59981.031,4.0,3.0,1.0,1.0,0,0.6299713143790533,High Risk
C114886,125,1,34586.87,34586.87,9.0,4.0,0.0,0.0,1,0.6299313691132065,High Risk
C110949,87,1,22689.13,22689.13,5.0,4.0,0.0,0.0,0,0.6299281271676892,High Risk
C112798,200,2,9942.099999999999,4971.049999999999,9.0,1.0,0.0,0.0,1,0.6298154834339763,High Risk
C106638,250,1,41935.11,41935.11,7.0,1.0,1.0,0.0,1,0.629650859294405,High Risk
C106500,648,2,6172.112999999999,3086.0564999999997,10.0,3.0,0.0,0.5,1,0.6296093436674893,High Risk
C105638,272,1,35232.09,35232.09,6.0,1.0,0.0,0.0,1,0.6296017901783997,High Risk
C106972,131,4,182418.9555,45604.738875,11.0,4.0,0.0,0.75,1,0.6295378504926501,High Risk
C109903,11,1,2559.62,2559.62,9.0,5.0,0.0,0.0,0,0.6294572911982371,High Risk
C101940,320,1,38870.6,38870.6,12.0,2.0,0.0,0.0,1,0.6289989460452294,High Risk
C111559,354,2,52804.5815,26402.29075,12.0,3.0,2.0,1.0,1,0.6289851003177638,High Risk
C111922,429,1,6222.9,6222.9,10.0,4.0,0.0,0.0,1,0.6289019179707092,High Risk
C113329,88,1,58799.58,58799.58,7.0,3.0,0.0,0.0,0,0.6288565223173137,High Risk
C106206,151,2,7827.710500000001,3913.8552500000005,8.0,3.0,1.0,1.0,1,0.6287840413682819,High Risk
C106890,379,2,88453.45,44226.725,5.0,4.0,1.0,0.0,1,0.6283772204584193,High Risk
C104418,55,1,29748.243,29748.243,3.0,1.0,0.0,1.0,0,0.6283243975791665,High Risk
C101249,2,1,9235.1,9235.1,14.0,2.0,0.0,0.0,0,0.6282999215039979,High Risk
C106350,-1,1,9151.97,9151.97,4.0,1.0,1.0,0.0,0,0.6281831502092798,High Risk
C114890,1,1,31096.28,31096.28,5.0,2.0,0.0,0.0,0,0.6281791761966492,High Risk
C111745,1,1,58892.69,58892.69,7.0,2.0,0.0,0.0,0,0.6281417362790441,High Risk
C100433,39,1,51681.68,51681.68,8.0,1.0,0.0,0.0,0,0.6280983340430519,High Risk
C111618,156,1,2004.43,2004.43,12.0,3.0,0.0,0.0,1,0.6279486657891786,High Risk
C101866,176,1,32713.95,32713.95,12.0,0.0,0.0,0.0,1,0.6279388101184434,High Risk
C100838,8,1,14972.41,14972.41,4.0,1.0,0.0,0.0,0,0.6278546166955059,High Risk
C109577,65,1,14999.7,14999.7,4.0,1.0,0.0,0.0,0,0.6278546166955059,High Risk
C111804,22,1,2877.55,2877.55,14.0,4.0,0.0,0.0,0,0.6277996977891482,High Risk
C110449,429,2,67930.47,33965.235,5.0,1.0,0.0,0.0,1,0.6277651126064615,High Risk
C109631,148,2,94693.0895,47346.54475,13.0,4.0,1.0,0.5,1,0.6277638093967378,High Risk
C106085,138,1,34858.39,34858.39,8.0,1.0,0.0,0.0,1,0.6277458744656772,High Risk
C106255,26,1,10724.720000000001,10724.720000000001,7.0,2.0,0.0,0.0,0,0.6276596846082141,High Risk
C103294,586,2,9072.784000000001,4536.392000000001,11.0,3.0,0.0,1.0,1,0.6270854124797125,High Risk
C106299,370,2,72869.2,36434.6,9.0,3.0,0.0,0.0,1,0.6269426344138235,High Risk
C102398,80,1,31474.14,31474.14,10.0,4.0,0.0,0.0,0,0.6269018097791803,High Risk
C100006,211,2,51078.005000000005,25539.002500000002,10.0,3.0,2.0,1.0,1,0.6268778483613083,High Risk
C109251,164,1,51694.47,51694.47,7.0,1.0,0.0,0.0,1,0.6266871476076767,High Risk
C113547,211,1,4129.76,4129.76,14.0,2.0,0.0,0.0,1,0.6264540097451328,High Risk
C108596,83,1,745.127,745.127,11.0,6.0,0.0,1.0,0,0.6264155677725188,High Risk
C111232,30,2,61460.554000000004,30730.277000000002,8.0,2.0,2.0,1.0,0,0.626322537220656,High Risk
C109877,43,1,4144.93,4144.93,12.0,2.0,0.0,0.0,0,0.6262732482355451,High Risk
C114391,122,1,50340.48,50340.48,9.0,2.0,0.0,0.0,1,0.6262581966066401,High Risk
C110024,309,1,40134.8,40134.8,9.0,3.0,0.0,0.0,1,0.6261567203759795,High Risk
C102403,321,2,65378.05,32689.024999999998,9.0,2.0,0.0,0.0,1,0.6260752358287437,High Risk
C104553,59,1,58552.06,58552.06,7.0,2.0,0.0,0.0,0,0.6259768438624697,High Risk
C100515,6,1,34927.95,34927.95,6.0,1.0,0.0,0.0,0,0.6258424101346636,High Risk
C101692,294,1,34929.49,34929.49,6.0,1.0,0.0,0.0,1,0.6258424101346636,High Risk
C109750,4,1,4915.04,4915.04,12.0,3.0,0.0,0.0,0,0.6257272484413992,High Risk
C101500,255,2,43959.059,21979.5295,14.0,6.0,0.0,0.5,1,0.6256581462712312,High Risk
C104018,56,1,54444.85,54444.85,10.0,5.0,0.0,0.0,0,0.6255254821966595,High Risk
C104573,65,1,29660.18,29660.18,4.0,0.0,0.0,0.0,0,0.6254505416779781,High Risk
C108292,66,2,66004.43,33002.215,10.0,5.0,0.0,0.0,0,0.6254005745546923,High Risk
C101944,129,1,9723.95,9723.95,14.0,5.0,0.0,0.0,1,0.6251564131973774,High Risk
C108406,61,1,33821.82,33821.82,12.0,3.0,0.0,0.0,0,0.6251505615972942,High Risk
C113529,250,3,8104.8150000000005,2701.605,4.0,3.0,1.0,0.6666666666666666,1,0.6250485065920508,High Risk
C104461,46,1,2988.33,2988.33,7.0,4.0,0.0,0.0,0,0.62487461980519,High Risk
C113261,239,2,72750.84999999999,36375.425,9.0,2.0,0.0,0.0,1,0.6248638804019006,High Risk
C112342,2,1,41948.07,41948.07,6.0,2.0,1.0,0.0,0,0.6247100989241752,High Risk
C101916,768,1,12088.21,12088.21,5.0,4.0,0.0,0.0,1,0.624643937651991,High Risk
C101083,27,1,38738.020000000004,38738.020000000004,4.0,1.0,0.0,0.0,0,0.6245954626865784,High Risk
C106271,29,1,38623.31,38623.31,4.0,1.0,0.0,0.0,0,0.6245954626865784,High Risk
C107719,255,1,38031.34,38031.34,11.0,3.0,0.0,0.0,1,0.6245444718676348,High Risk
C114125,173,1,34515.97,34515.97,10.0,2.0,0.0,0.0,1,0.6244852500007183,High Risk
C111893,265,2,54586.238,27293.119,11.0,1.0,0.0,1.0,1,0.6243397705042018,High Risk
C104010,331,1,50906.100000000006,50906.100000000006,6.0,2.0,0.0,0.0,1,0.6241706033662286,High Risk
C113345,465,2,78963.48,39481.74,9.0,5.0,0.0,0.0,1,0.6237244310411809,High Risk
C106087,258,2,2841.77,1420.885,3.0,0.0,0.0,0.0,1,0.6236872650924188,High Risk
C111006,73,1,43797.759999999995,43797.759999999995,3.0,0.0,0.0,0.0,0,0.6236589516895135,High Risk
C111688,311,2,62153.02,31076.51,8.0,5.0,2.0,0.0,1,0.6235715621964634,High Risk
C104322,547,2,15117.9,7558.95,11.0,3.0,0.0,0.0,1,0.6235516580389067,High Risk
C100742,199,2,66427.13,33213.565,5.0,1.0,1.0,0.0,1,0.6235470884137854,High Risk
C113866,1,1,40665.45,40665.45,10.0,2.0,0.0,0.0,0,0.6235079687399001,High Risk
C111250,139,2,63579.9,31789.95,10.0,1.0,1.0,0.0,1,0.6233984487601361,High Risk
C113511,99,1,512.57,512.57,11.0,5.0,0.0,0.0,1,0.6233054319089387,High Risk
C113580,645,1,39149.13,39149.13,11.0,3.0,0.0,0.0,1,0.6232252562991496,High Risk
C111182,5,1,50859.66,50859.66,8.0,2.0,0.0,0.0,0,0.622810153997811,High Risk
C109416,107,2,92712.982,46356.491,3.0,2.0,0.0,0.5,1,0.6227785491257596,High Risk
